raman_shift,arithmetic_mean,spline_mean,robust_median,wasserstein_barycenter
781.25,0.0043871320123123475,0.004358577979121905,0.003616287508188755,0.006405782799403133
782.5,0.004358149326776226,0.004423997587691618,0.003541744842741856,0.006424743681244289
783.75,0.004552526091118931,0.004559482312583168,0.003756231840028965,0.006443751046214313
785.0,0.004876908683717219,0.004769530228653516,0.0040819960086952425,0.006462804141042252
786.25,0.004934988047585399,0.004874408812178978,0.004077505980112089,0.00648190220952472
787.5,0.004653256451265875,0.004687240037406659,0.00376382742824202,0.006501044492751057
788.75,0.004210286392705027,0.004282925912304743,0.003385525105000553,0.006520230229322102
790.0,0.0039002983993446064,0.003892677395442792,0.003122738876915577,0.0065394586555677855
791.25,0.0037203798798996677,0.0036619255123689818,0.002938359725826752,0.0065587290057632225
792.5,0.003419677856737632,0.003373734008127748,0.0027033016427466623,0.006578040512345604
793.75,0.0029962640969022833,0.0030817217074495837,0.002400448890261918,0.0065973924061261255
795.0,0.0029923559704989142,0.003140369117517307,0.0023958722767760503,0.006616783916501603
796.25,0.003569337376202563,0.003574439799317349,0.0028250632321192046,0.006636214271666012
797.5,0.004114746840011105,0.004040772588861251,0.003349163004547181,0.0066556826988161105
798.75,0.004363462208441301,0.0042924323886323005,0.0036681949207417685,0.006675188424362114
800.0,0.004483260302660443,0.0044676015766235335,0.00381068053121658,0.006694730674127844
801.25,0.004752043323787504,0.004834954716127278,0.004055607798943607,0.006714308673558554
802.5,0.005289212961187429,0.005262248626716894,0.004595790285570216,0.006733921647917091
803.75,0.005717213853368874,0.005646673666431936,0.005016291804051303,0.006753568822486831
805.0,0.005728747058976355,0.0056345584143729895,0.004961295295466782,0.006773249422768642
806.25,0.00531799836461131,0.005348502128914479,0.004585261119294093,0.006792962674672499
807.5,0.005033084975187197,0.0050648936983932755,0.004425394011800353,0.006812707804716023
808.75,0.004836967000979246,0.004792781296779232,0.004328837487469625,0.006832484040213483
810.0,0.004400073833771035,0.0044219434144356865,0.003953632554286832,0.006852290609464008
811.25,0.0037978460514346596,0.0038291137418447097,0.003446858388206219,0.006872126741940596
812.5,0.0034409549726106873,0.0034747839311979967,0.003201693264840262,0.006891991668475182
813.75,0.0035768129003889045,0.0036183899220006755,0.0033606101801360627,0.006911884621440726
